Trade_ID,Account_ID,Broker_ID,Company_ID,Action,Transaction Date,Time,No. of shares,Price / share,Trade_Type,Tax_Amount
TRD001621,ACC029,BRK011,CMP040,Market buy,25-06-2024,16:31:41,1,425.94,BUY,0
TRD001622,ACC034,BRK012,CMP084,Market buy,25-06-2024,16:35:15,1,187.6,BUY,0
TRD001623,ACC033,BRK013,CMP077,Market buy,25-06-2024,16:36:46,5,27.93,BUY,0
TRD001624,ACC062,BRK012,CMP053,Market buy,27-06-2024,09:36:35,5,52.79,BUY,0
TRD001625,ACC015,BRK009,CMP084,Market buy,27-06-2024,10:37:45,1,193.61,BUY,0
TRD001626,ACC002,BRK007,CMP077,Market buy,27-06-2024,11:00:00,13,28.14,BUY,0
TRD001627,ACC043,BRK011,CMP077,Market buy,27-06-2024,11:00:00,5,28.14,BUY,0
TRD001628,ACC062,BRK007,CMP040,Market buy,27-06-2024,13:28:30,1,421.37,BUY,0
TRD001629,ACC065,BRK006,CMP002,Market sell,27-06-2024,09:47:12,5.8834,171,SELL,0
TRD001630,ACC020,BRK007,CMP002,Market sell,27-06-2024,10:02:33,3.1166,171.37,SELL,0
TRD001631,ACC054,BRK005,CMP014,Market buy,27-06-2024,10:26:19,5,243.28,BUY,0
TRD001632,ACC050,BRK008,CMP014,Market buy,27-06-2024,15:17:31,1,254.38,BUY,0
TRD001633,ACC033,BRK003,CMP002,Market sell,28-06-2024,13:55:00,3.4045,169.34,SELL,0
TRD001634,ACC028,BRK008,CMP002,Market sell,28-06-2024,13:55:01,6.5955,169.32,SELL,0
TRD001635,ACC021,BRK007,CMP084,Market buy,28-06-2024,13:56:24,1,196.79,BUY,0
TRD001636,ACC043,BRK010,CMP068,Market buy,28-06-2024,13:58:14,1,446.04,BUY,0
TRD001637,ACC028,BRK010,CMP034,Market buy,28-06-2024,14:01:27,1,653.38,BUY,0
TRD001638,ACC027,BRK013,CMP027,Market buy,28-06-2024,14:02:45,1,184.27,BUY,0
TRD001639,ACC053,BRK012,CMP014,Market buy,28-06-2024,14:07:59,1,258.56,BUY,0
TRD001640,ACC009,BRK015,CMP027,Market buy,28-06-2024,16:09:01,1,183.71,BUY,0
TRD001641,ACC031,BRK015,CMP002,Market sell,01-07-2024,11:55:10,3.2525,171.27,SELL,0
TRD001642,ACC065,BRK002,CMP002,Market sell,01-07-2024,11:55:31,0.0147,171.27,SELL,0
TRD001643,ACC066,BRK005,CMP002,Market sell,01-07-2024,11:55:36,6.6308,171.2,SELL,0
TRD001644,ACC003,BRK004,CMP002,Market sell,01-07-2024,11:55:39,1.102,171.2,SELL,0
TRD001645,ACC008,BRK011,CMP084,Market buy,01-07-2024,13:45:50,1,193.81,BUY,0
TRD001646,ACC026,BRK006,CMP068,Market buy,01-07-2024,13:48:36,1,449.68,BUY,0
TRD001647,ACC052,BRK014,CMP076,Market buy,01-07-2024,13:51:51,0.3626975,265.41,BUY,0
TRD001648,ACC013,BRK012,CMP076,Market buy,01-07-2024,13:51:52,0.6373025,265.4,BUY,0
TRD001649,ACC067,BRK006,CMP001,Market buy,01-07-2024,13:53:38,3,212.6,BUY,0
